Step,Learning Rate,Train Loss,Validation Loss,Perplexity,Time Elapsed
0,0.0,60.356407165527344,60.411983489990234,1.7242136636882578e+26,4.565171957015991
20,0.0020000000000000005,21.028818130493164,21.34032440185547,1853468160.0,93.13695025444031
40,0.004000000000000001,10.51180648803711,10.490832328796387,35984.09375,169.23611736297607
60,0.006,6.071806907653809,6.169127464294434,477.76904296875,244.23665976524353
80,0.008000000000000002,4.41492223739624,4.480555057525635,88.28366088867188,324.37510681152344
100,tensor(0.0100),3.8129866123199463,3.8242604732513428,45.798919677734375,404.93742179870605
120,tensor(0.0091),3.4129321575164795,3.4428677558898926,31.27652359008789,480.8182256221771
140,tensor(0.0066),3.3070645332336426,3.17572021484375,23.944059371948242,554.8711044788361
160,tensor(0.0035),3.1712467670440674,3.071918487548828,21.583271026611328,628.701605796814
180,tensor(0.0010),3.0033953189849854,3.045844078063965,21.027772903442383,703.5234050750732
200,tensor(0.0100),3.137817859649658,2.8247334957122803,16.85645294189453,775.291027545929
220,tensor(0.0098),2.931720018386841,2.866075277328491,17.567934036254883,849.3520591259003
240,tensor(0.0091),2.8519604206085205,2.6913809776306152,14.752034187316895,923.0095851421356
260,tensor(0.0080),2.657050609588623,2.6603057384490967,14.300661087036133,997.0644452571869
280,tensor(0.0066),2.591862440109253,2.695641040802002,14.81501293182373,1070.0865910053253
300,tensor(0.0050),2.524097204208374,2.5472750663757324,12.772253036499023,1143.3021168708801
320,tensor(0.0035),2.539750337600708,2.5851221084594727,13.264908790588379,1219.3179018497467
340,tensor(0.0021),2.485703468322754,2.543682813644409,12.72645378112793,1292.5052824020386
360,tensor(0.0010),2.5445895195007324,2.548398017883301,12.786602973937988,1366.0825870037079
380,tensor(0.0003),2.5293402671813965,2.482985019683838,11.97696304321289,1440.6349239349365
400,tensor(0.0100),2.5112369060516357,2.5585720539093018,12.9173583984375,1516.3961157798767
420,tensor(0.0099),2.524519443511963,2.4776697158813477,11.913470268249512,1589.7693350315094
440,tensor(0.0098),2.523634195327759,2.4824469089508057,11.970519065856934,1663.2022264003754
460,tensor(0.0095),2.476684093475342,2.3791821002960205,10.796069145202637,1737.2216532230377
480,tensor(0.0091),2.401962995529175,2.3376548290252686,10.356919288635254,1811.4093260765076
500,tensor(0.0086),2.45224928855896,2.435776472091675,11.424686431884766,1884.6178839206696
520,tensor(0.0080),2.4055497646331787,2.249645709991455,9.484375,1958.6709859371185
540,tensor(0.0073),2.295081377029419,2.3464972972869873,10.448905944824219,2032.9929869174957
560,tensor(0.0066),2.3081276416778564,2.2501943111419678,9.489579200744629,2107.577817440033
580,tensor(0.0058),2.2777457237243652,2.2566983699798584,9.551501274108887,2201.3225531578064
600,tensor(0.0050),2.1648123264312744,2.207592725753784,9.093798637390137,2277.951731443405
620,tensor(0.0043),2.246610403060913,2.198303461074829,9.00971508026123,2354.3006801605225
640,tensor(0.0035),2.19490122795105,2.255117654800415,9.536415100097656,2430.19709277153
660,tensor(0.0028),2.13938045501709,2.1164627075195312,8.301719665527344,2507.2164108753204
680,tensor(0.0021),2.1566503047943115,2.1257357597351074,8.379059791564941,2583.2614917755127
700,tensor(0.0015),2.061702251434326,2.202507734298706,9.047674179077148,2671.283002614975
720,tensor(0.0010),2.1234917640686035,2.128171682357788,8.399496078491211,2748.5092329978943
740,tensor(0.0006),2.132429599761963,2.2004990577697754,9.029518127441406,2849.335486650467
760,tensor(0.0003),2.0579891204833984,2.0857722759246826,8.050806999206543,2930.388509750366
780,tensor(0.0002),2.085150957107544,2.032227039337158,7.631062030792236,3002.3273372650146
800,tensor(0.0100),2.1593594551086426,2.191840887069702,8.951677322387695,3079.2972152233124
820,tensor(0.0100),2.3713808059692383,2.3338606357574463,10.317697525024414,3155.879128217697
840,tensor(0.0099),2.1567788124084473,2.1571290493011475,8.646279335021973,3231.472421646118
860,tensor(0.0099),2.1508753299713135,2.142287492752075,8.518902778625488,3307.4760625362396
880,tensor(0.0098),2.029130697250366,2.022738456726074,7.558996677398682,3383.5635180473328
900,tensor(0.0096),2.0033044815063477,2.090508222579956,8.089025497436523,3459.048576593399
920,tensor(0.0095),1.9452804327011108,1.9829132556915283,7.26387357711792,3534.526430606842
940,tensor(0.0093),1.925597071647644,1.9558542966842651,7.069956302642822,3610.67054772377
960,tensor(0.0091),1.9787529706954956,1.9971911907196045,7.368330955505371,3685.1369936466217
980,tensor(0.0088),1.9255412817001343,1.9330906867980957,6.910836696624756,3760.7184863090515
