Step,Learning Rate,Train Loss,Validation Loss,Perplexity,Time Elapsed
0,1e-07,189.00912475585938,188.92013549804688,inf,3.4809961318969727
50,tensor(0.0100),6.891659259796143,6.842472553253174,936.8025512695312,279.1385111808777
100,tensor(0.0093),4.187747955322266,4.182056903839111,65.50044250488281,524.0279016494751
150,tensor(0.0075),3.915342330932617,3.832594633102417,46.18220901489258,755.603179693222
200,tensor(0.0050),3.7340505123138428,3.6907663345336914,40.07554626464844,999.165834903717
250,tensor(0.0025),3.661071538925171,3.5549581050872803,34.98635482788086,1247.588124036789
300,tensor(0.0007),3.5377280712127686,3.5194530487060547,33.76595687866211,1496.7362349033356
350,tensor(0.0100),3.51766300201416,3.560667037963867,35.18666076660156,1745.6012926101685
400,tensor(0.0098),3.232381582260132,3.2978522777557373,27.05447006225586,2005.997213602066
450,tensor(0.0093),3.0175089836120605,2.982966661453247,19.74631118774414,2257.1159150600433
500,tensor(0.0085),2.88568377494812,2.860042095184326,17.462261199951172,2487.5978996753693
550,tensor(0.0074),3.42549467086792,3.4053244590759277,30.124067306518555,2730.7139954566956
600,tensor(0.0062),4.130677700042725,4.087350845336914,59.58184051513672,2958.3125436306
650,tensor(0.0049),2.8117682933807373,2.8147196769714355,16.68849754333496,3195.396182537079
700,tensor(0.0036),2.7615854740142822,2.9013009071350098,18.197803497314453,3419.5817589759827
750,tensor(0.0024),2.660362958908081,2.691800117492676,14.758218765258789,3629.271584033966
800,tensor(0.0014),2.669245958328247,2.5889196395874023,13.315378189086914,3837.2953469753265
850,tensor(0.0007),2.6353092193603516,2.678403854370117,14.561832427978516,4048.3885776996613
900,tensor(0.0002),2.6896512508392334,2.5649640560150146,13.000190734863281,4278.2772336006165
950,tensor(0.0100),2.659188985824585,2.701319932937622,14.899384498596191,4491.669388055801
1000,tensor(0.0099),2.6175942420959473,2.510220527648926,12.30764389038086,4720.159216403961
1050,tensor(0.0098),2.580153226852417,2.4848577976226807,11.99941349029541,4969.417256593704
