Step,Learning Rate,Train Loss,Validation Loss,Perplexity,Time Elapsed
0,1e-07,125.32917022705078,125.0618896484375,inf,3.742126226425171
40,tensor(0.0100),5.967583179473877,5.842713356018066,344.7134094238281,211.83749270439148
80,tensor(0.0093),3.819870710372925,3.867779016494751,47.83602523803711,403.69992303848267
120,tensor(0.0075),3.4219226837158203,3.4950246810913086,32.95109939575195,572.9308125972748
160,tensor(0.0050),3.1572041511535645,3.0277225971221924,20.650150299072266,723.1371297836304
200,tensor(0.0025),3.049983501434326,2.980342149734497,19.69455337524414,852.0474309921265
240,tensor(0.0007),2.9524316787719727,2.9614953994750977,19.32685089111328,978.2842211723328
280,tensor(0.0100),4.026360988616943,4.006834506988525,54.97257995605469,1104.899611234665
320,tensor(0.0098),2.958862066268921,3.0163328647613525,20.416284561157227,1327.351645231247
360,tensor(0.0093),2.648940086364746,2.7525651454925537,15.682808876037598,1571.2300193309784
400,tensor(0.0085),2.6327741146087646,2.6817734241485596,14.610981941223145,1805.501371383667
440,tensor(0.0074),2.6319632530212402,2.6059281826019287,13.543790817260742,2028.833471775055
480,tensor(0.0062),2.575571060180664,2.627777338027954,13.84296703338623,2234.589390516281
520,tensor(0.0049),2.5959393978118896,2.5549376010894775,12.87049674987793,2430.0037853717804
560,tensor(0.0036),2.4671638011932373,2.5658011436462402,13.011077880859375,2618.793833255768
600,tensor(0.0024),2.5051629543304443,2.51167893409729,12.325606346130371,2800.0592086315155
640,tensor(0.0014),2.5339930057525635,2.4724974632263184,11.852009773254395,2974.597841024399
680,tensor(0.0007),2.5063812732696533,2.5671398639678955,13.028508186340332,3147.1336982250214
720,tensor(0.0002),2.5194735527038574,2.520909070968628,12.439900398254395,3319.016250371933
760,tensor(0.0100),2.506035327911377,2.485321283340454,12.004976272583008,3491.8551313877106
800,tensor(0.0099),2.5268311500549316,2.5539867877960205,12.858264923095703,3651.8866703510284
840,tensor(0.0098),2.4634995460510254,2.484487533569336,11.99497127532959,3799.1606364250183
880,tensor(0.0096),2.5897533893585205,2.4065237045288086,11.09532356262207,3940.067020177841
920,tensor(0.0093),2.4018516540527344,2.356215715408325,10.550948143005371,4081.4862203598022
960,tensor(0.0089),2.463468074798584,2.3456778526306152,10.440347671508789,4218.030382871628
1000,tensor(0.0084),2.3552486896514893,2.3088715076446533,10.06306266784668,4350.632341384888
1040,tensor(0.0079),2.3097095489501953,2.244636297225952,9.436983108520508,4482.764246702194
1080,tensor(0.0074),2.2391111850738525,2.2017197608947754,9.040547370910645,4608.396723270416
1120,tensor(0.0068),2.270206928253174,2.214137315750122,9.153509140014648,4762.43559718132
1160,tensor(0.0061),2.0980987548828125,2.12174129486084,8.345657348632812,4897.212469339371
1200,tensor(0.0055),2.16866397857666,2.054382562637329,7.802019119262695,5024.15288066864
1240,tensor(0.0048),2.1334218978881836,2.115738868713379,8.295713424682617,5145.325558185577
1280,tensor(0.0042),2.048137664794922,2.074357509613037,7.959431171417236,5268.139399290085
1320,tensor(0.0035),2.0487053394317627,2.0922226905822754,8.1029052734375,5387.822902202606
1360,tensor(0.0029),1.9863917827606201,2.0604355335235596,7.8493876457214355,5506.535562038422
1400,tensor(0.0024),1.8814570903778076,1.9111930131912231,6.761150360107422,5626.629248857498
1440,tensor(0.0018),2.0312271118164062,1.927809238433838,6.874433517456055,5743.838715314865
1480,tensor(0.0014),2.0129029750823975,2.102478265762329,8.186432838439941,5861.525726079941
1520,tensor(0.0010),2.0534777641296387,1.9323266744613647,6.9055585861206055,5979.947282552719
