Step,Learning Rate,Train Loss,Validation Loss,Perplexity,Time Elapsed
4560,tensor(0.0021),1.1252058744430542,1.0761412382125854,2.9333386421203613,15230.366411447525
4620,tensor(0.0018),1.093540906906128,1.1004780530929565,3.0056025981903076,15397.090675830841
4680,tensor(0.0016),1.1322189569473267,1.065502643585205,2.9022974967956543,15563.986108064651
4740,tensor(0.0014),1.1359237432479858,1.10149347782135,3.0086560249328613,15733.090797662735
4800,tensor(0.0011),1.0760115385055542,1.0297138690948486,2.800264596939087,15899.951142311096
4860,tensor(0.0010),1.0953108072280884,0.98844975233078,2.687065601348877,16066.345397949219
4920,tensor(0.0008),1.111336588859558,1.028145432472229,2.7958757877349854,16233.282595872879
4980,tensor(0.0006),1.096494436264038,1.0446573495864868,2.8424243927001953,16402.176594018936
5040,tensor(0.0005),1.064431071281433,1.010945200920105,2.748197317123413,16568.271819353104
5100,tensor(0.0004),1.0944989919662476,1.0374983549118042,2.822148084640503,16734.039464712143
5160,tensor(0.0003),0.9861648082733154,1.003901481628418,2.728907823562622,16900.55153107643
5220,tensor(0.0002),1.1089961528778076,1.0616769790649414,2.8912153244018555,17067.44572520256
5280,tensor(0.0001),1.0905213356018066,0.9508466720581055,2.587899923324585,17234.60278058052
5340,tensor(0.0001),1.093160629272461,1.074082851409912,2.927306890487671,17400.327372074127
5400,0.0001,1.0650655031204224,1.102232575416565,3.010880470275879,17566.33711361885
5460,0.0001,0.9584079384803772,1.0305782556533813,2.8026859760284424,17732.71176290512
5520,0.0001,0.9234588146209717,0.9999407529830933,2.718120813369751,17897.80753016472
5580,0.0001,1.0375347137451172,1.0879381895065308,2.9681479930877686,18064.013132333755
5640,0.0001,1.104040503501892,1.0370218753814697,2.8208038806915283,18239.816677570343
5700,0.0001,1.088255524635315,0.9615073800086975,2.6156363487243652,18421.672478675842
5760,0.0001,1.0467263460159302,1.0407181978225708,2.831249713897705,18591.72469854355
5820,0.0001,0.9506133198738098,1.0493624210357666,2.8558297157287598,18760.813630342484
5880,0.0001,1.1349431276321411,0.9856007099151611,2.6794209480285645,18930.769220352173
5940,0.0001,0.9627823233604431,0.993433952331543,2.7004919052124023,19100.34817790985
5999,0.0001,1.003971815109253,1.0425246953964233,2.836369037628174,19267.005496501923
