Step,Learning Rate,Train Loss,Validation Loss,Perplexity,Time Elapsed
0,0.0,63.0013542175293,62.98942947387695,2.2696643692926192e+27,5.17486047744751
20,0.0020000000000000005,25.95785140991211,25.839384078979492,166687080448.0,97.36148810386658
40,0.004000000000000001,10.791412353515625,10.820560455322266,50039.125,177.9290919303894
60,0.006,5.782647132873535,5.903364181518555,366.267578125,254.87821555137634
80,0.008000000000000002,4.218898773193359,4.198215961456299,66.56746673583984,331.15691089630127
100,tensor(0.0100),3.684899091720581,3.612316370010376,37.051780700683594,406.0637788772583
120,tensor(0.0091),3.2340140342712402,3.3553762435913086,28.656383514404297,478.0812888145447
140,tensor(0.0066),3.0151195526123047,3.005430221557617,20.194902420043945,550.2818036079407
160,tensor(0.0035),2.983092784881592,2.962214231491089,19.340749740600586,621.9210398197174
180,tensor(0.0010),2.8991541862487793,2.9004745483398438,18.182771682739258,694.3783884048462
200,tensor(0.0100),2.873617649078369,2.880828380584717,17.829036712646484,766.4252104759216
220,tensor(0.0098),2.8795483112335205,2.830808401107788,16.959165573120117,838.0990965366364
240,tensor(0.0091),2.7135555744171143,2.7041523456573486,14.941645622253418,909.6898005008698
260,tensor(0.0080),2.639793872833252,2.5696256160736084,13.060934066772461,982.5457122325897
280,tensor(0.0066),2.5713818073272705,2.604027509689331,13.518073081970215,1054.6676170825958
300,tensor(0.0050),2.680870771408081,2.5049731731414795,12.243230819702148,1126.2181129455566
320,tensor(0.0035),2.5432188510894775,2.46364426612854,11.74754524230957,1198.0117490291595
340,tensor(0.0021),2.5104053020477295,2.482888698577881,11.975809097290039,1271.0908832550049
360,tensor(0.0010),2.473660945892334,2.458975076675415,11.692821502685547,1345.44801735878
380,tensor(0.0003),2.4353396892547607,2.4039466381073,11.066766738891602,1417.7016289234161
400,tensor(0.0100),2.515307903289795,2.4981842041015625,12.160392761230469,1490.5179324150085
420,tensor(0.0099),2.5071537494659424,2.5588717460632324,12.92123031616211,1569.0923669338226
440,tensor(0.0098),2.408024787902832,2.446809768676758,11.551436424255371,1659.3865537643433
460,tensor(0.0095),2.315882921218872,2.4035286903381348,11.062142372131348,1739.2553493976593
480,tensor(0.0091),2.3753108978271484,2.3007500171661377,9.981666564941406,1818.6084263324738
500,tensor(0.0086),2.286677122116089,2.1699984073638916,8.758270263671875,1896.792874097824
520,tensor(0.0080),2.299987554550171,2.416578531265259,11.20744800567627,1974.0903704166412
540,tensor(0.0073),2.2395451068878174,2.2338597774505615,9.335830688476562,2052.1947059631348
560,tensor(0.0066),2.2426517009735107,2.256730079650879,9.551804542541504,2127.8471097946167
580,tensor(0.0058),2.1758828163146973,2.1151463985443115,8.290799140930176,2202.826872110367
600,tensor(0.0050),2.1085364818573,2.0847389698028564,8.042491912841797,2276.406114578247
620,tensor(0.0043),2.0792014598846436,2.134448528289795,8.452383995056152,2348.9795310497284
640,tensor(0.0035),2.117110013961792,2.097561836242676,8.146284103393555,2421.7630672454834
660,tensor(0.0028),2.1614863872528076,2.086606025695801,8.05752182006836,2494.5233788490295
680,tensor(0.0021),2.055076837539673,2.0888569355010986,8.075678825378418,2567.459150791168
700,tensor(0.0015),2.059276819229126,2.092263698577881,8.103238105773926,2640.3333928585052
720,tensor(0.0010),2.051809549331665,1.9503718614578247,7.031301975250244,2712.577751159668
740,tensor(0.0006),2.0787808895111084,2.042823076248169,7.712350845336914,2786.1364421844482
760,tensor(0.0003),1.9668878316879272,2.0419321060180664,7.705482482910156,2858.6779177188873
780,tensor(0.0002),2.1305575370788574,2.071457862854004,7.936384677886963,2930.4341950416565
800,tensor(0.0100),2.1489877700805664,2.16281795501709,8.69560718536377,3002.1188519001007
820,tensor(0.0100),2.262150764465332,2.259580612182617,9.579071044921875,3084.359406709671
840,tensor(0.0099),2.2685189247131348,2.2636632919311523,9.61825942993164,3169.5563130378723
860,tensor(0.0099),2.103161334991455,2.102112054824829,8.183435440063477,3254.957632303238
880,tensor(0.0098),2.1116507053375244,2.081634998321533,8.017566680908203,3339.398050069809
900,tensor(0.0096),1.9356365203857422,2.0290603637695312,7.606935024261475,3422.4290590286255
920,tensor(0.0095),2.0057098865509033,1.9636893272399902,7.125567436218262,3504.6159777641296
940,tensor(0.0093),1.9375431537628174,1.8783318996429443,6.542582035064697,3585.5811479091644
960,tensor(0.0091),1.917192816734314,1.9536362886428833,7.054292678833008,3665.994618654251
980,tensor(0.0088),1.8231145143508911,1.852239727973938,6.374079704284668,3744.620009660721
1000,tensor(0.0086),1.8482507467269897,1.9595803022384644,7.096348285675049,3822.2084317207336
1020,tensor(0.0083),1.8605645895004272,1.9311158657073975,6.897202491760254,3899.0286021232605
1040,tensor(0.0080),1.958828091621399,1.7957011461257935,6.0236968994140625,3975.228739976883
1060,tensor(0.0076),1.7989271879196167,1.9049876928329468,6.719325065612793,4051.4886527061462
1080,tensor(0.0073),1.86430025100708,1.869529128074646,6.485241889953613,4127.092952013016
1100,tensor(0.0069),1.8217298984527588,1.7615797519683838,5.821626663208008,4201.820782661438
1120,tensor(0.0066),1.8160042762756348,1.8073735237121582,6.094419479370117,4276.459818601608
1140,tensor(0.0062),1.7840582132339478,1.731410264968872,5.648614406585693,4350.053857326508
1160,tensor(0.0058),1.7216796875,1.8008676767349243,6.054898738861084,4424.23773765564
1180,tensor(0.0054),1.7509030103683472,1.7542212009429932,5.778945446014404,4497.330723762512
1200,tensor(0.0050),1.7460156679153442,1.650627613067627,5.210248947143555,4569.463009595871
1220,tensor(0.0047),1.742613434791565,1.6843491792678833,5.388942718505859,4641.785229444504
1240,tensor(0.0043),1.7583897113800049,1.7580214738845825,5.800948619842529,4714.988101005554
1260,tensor(0.0039),1.7371139526367188,1.7156611680984497,5.56035041809082,4786.916625022888
1280,tensor(0.0035),1.6908175945281982,1.7562551498413086,5.790711402893066,4858.5021250247955
1300,tensor(0.0032),1.662412166595459,1.6360059976577759,5.134620666503906,4929.838245630264
1320,tensor(0.0028),1.6851139068603516,1.6867672204971313,5.401988983154297,5001.547617197037
1340,tensor(0.0025),1.7000021934509277,1.7494240999221802,5.751289367675781,5072.829549312592
