Step,Learning Rate,Train Loss,Validation Loss,Perplexity,Time Elapsed
780,2596.60196685791,22203.482259510376,2.304417848587036,2.4022154808044434,11.047625541687012,tensor(0.0074),"tensor(0.3188, device='mps:0')"
800,2626.250953912735,22103.959193889295,2.818141460418701,2.5961806774139404,13.412413597106934,tensor(0.0073),"tensor(0.3504, device='mps:0')"
820,2656.193380832672,21887.33738091314,2.775296688079834,2.6474456787109375,14.11793041229248,tensor(0.0071),"tensor(0.3055, device='mps:0')"
840,2687.0080859661102,21267.768007581744,2.725611448287964,2.311450481414795,10.089048385620117,tensor(0.0069),"tensor(0.3204, device='mps:0')"
860,2716.784147977829,22009.626381825597,2.7144007682800293,2.8412303924560547,17.136837005615234,tensor(0.0068),"tensor(0.3084, device='mps:0')"
880,2746.722540140152,21890.287108496108,2.230942964553833,2.5199978351593018,12.428569793701172,tensor(0.0066),"tensor(0.3148, device='mps:0')"
900,2776.6281130313873,21914.3101649817,2.575131893157959,2.977886438369751,19.646249771118164,tensor(0.0064),"tensor(0.3973, device='mps:0')"
920,2806.9387929439545,21621.421950626736,2.4592134952545166,2.613846778869629,13.651464462280273,tensor(0.0062),"tensor(0.2982, device='mps:0')"
940,2838.0721049308777,21050.12149928886,2.4614555835723877,2.595428228378296,13.402325630187988,tensor(0.0060),"tensor(0.3134, device='mps:0')"
960,2871.074208021164,19858.12838069998,2.327479839324951,2.3810458183288574,10.816208839416504,tensor(0.0059),"tensor(0.3035, device='mps:0')"
980,2926.972003221512,11724.25491293655,2.390451669692993,2.3401594161987305,10.382891654968262,tensor(0.0057),"tensor(0.3961, device='mps:0')"
1000,3236.0595400333405,2120.3054861412315,2.5230202674865723,2.7407491207122803,15.498591423034668,tensor(0.0055),"tensor(0.2803, device='mps:0')"
1020,3266.681972026825,21401.304773554246,2.9160332679748535,2.3340349197387695,10.319496154785156,tensor(0.0053),"tensor(0.2945, device='mps:0')"
1040,3296.5715720653534,21926.02106268483,2.66277813911438,2.9472925662994385,19.054296493530273,tensor(0.0051),"tensor(0.3029, device='mps:0')"
1060,3327.423982858658,21241.77602815484,2.1481339931488037,2.1923906803131104,8.956600189208984,tensor(0.0050),"tensor(0.3239, device='mps:0')"
1080,3357.2718930244446,21956.646088784077,2.663531541824341,2.4590675830841064,11.693902969360352,tensor(0.0048),"tensor(0.3262, device='mps:0')"
1100,3386.773838043213,22214.128579762397,2.567061185836792,2.7036919593811035,14.934768676757812,tensor(0.0046),"tensor(0.2887, device='mps:0')"
1120,3417.114861011505,21599.799080106208,2.367187023162842,2.543213129043579,12.720478057861328,tensor(0.0044),"tensor(0.3299, device='mps:0')"
1140,3447.130555868149,21833.910663405568,2.594937801361084,2.1391847133636475,8.492510795593262,tensor(0.0042),"tensor(0.3047, device='mps:0')"
1160,3477.076429128647,21884.818462265153,2.184929370880127,2.848463535308838,17.261240005493164,tensor(0.0041),"tensor(0.2608, device='mps:0')"
1180,3507.846438884735,21298.660780253027,2.663469076156616,2.6068294048309326,13.556001663208008,tensor(0.0039),"tensor(0.2970, device='mps:0')"
1200,3538.543391942978,21349.350170245045,2.4020578861236572,2.002239227294922,7.405620574951172,tensor(0.0037),"tensor(0.3023, device='mps:0')"
1220,3568.9464950561523,21555.69441581165,2.2966251373291016,2.9593122005462646,19.28470230102539,tensor(0.0035),"tensor(0.2913, device='mps:0')"
1240,3629.2483661174774,10867.987816389974,2.3739230632781982,2.150953531265259,8.593048095703125,tensor(0.0033),"tensor(0.3012, device='mps:0')"
1260,3659.8394730091095,21423.21957559724,2.4488370418548584,2.4975945949554443,12.15322494506836,tensor(0.0032),"tensor(0.2632, device='mps:0')"
1280,3689.463250875473,22122.769180771233,2.092433214187622,2.9448468685150146,19.00775146484375,tensor(0.0030),"tensor(0.2870, device='mps:0')"
1300,3719.890727043152,21538.427846873055,2.2120368480682373,1.9331133365631104,6.9109930992126465,tensor(0.0028),"tensor(0.3034, device='mps:0')"
1320,3749.385344982147,22219.647033757195,2.2227237224578857,2.50260329246521,12.214249610900879,tensor(0.0027),"tensor(0.2878, device='mps:0')"
1340,3779.061138868332,22083.992176030617,2.2191290855407715,2.629457712173462,13.86624813079834,tensor(0.0025),"tensor(0.2807, device='mps:0')"
1360,3809.4340732097626,21577.10521587788,2.8909435272216797,2.6733827590942383,14.488899230957031,tensor(0.0024),"tensor(0.2690, device='mps:0')"
1380,3839.8667578697205,21534.741588614972,2.128380060195923,2.2425100803375244,9.416938781738281,tensor(0.0022),"tensor(0.2627, device='mps:0')"
1400,3870.380434989929,21477.581919026245,2.7508456707000732,2.584861993789673,13.261458396911621,tensor(0.0021),"tensor(0.2774, device='mps:0')"
1420,3900.4036870002747,21828.41484907015,2.208320140838623,1.9622374773025513,7.115229606628418,tensor(0.0019),"tensor(0.2440, device='mps:0')"
1440,3929.58487200737,22458.306605460017,2.456763982772827,2.103168249130249,8.192083358764648,tensor(0.0018),"tensor(0.2617, device='mps:0')"
1460,3959.7686779499054,21712.30497730104,2.8296477794647217,2.4018635749816895,11.04373836517334,tensor(0.0016),"tensor(0.2638, device='mps:0')"
1480,3989.325305223465,22173.030567200894,2.685845136642456,2.428839921951294,11.345712661743164,tensor(0.0015),"tensor(0.2583, device='mps:0')"
1500,4019.112415075302,22001.463158386272,2.297971248626709,2.62260365486145,13.771533012390137,tensor(0.0014),"tensor(0.2522, device='mps:0')"
1520,4049.681438922882,21438.6956962606,2.4835145473480225,2.7792952060699463,16.107664108276367,tensor(0.0013),"tensor(0.2421, device='mps:0')"
1540,4079.826355934143,21740.315282844622,2.346508741378784,2.4113829135894775,11.149369239807129,tensor(0.0012),"tensor(0.2470, device='mps:0')"
1560,4109.908704996109,21785.532727182937,2.238511085510254,2.7122156620025635,15.062612533569336,tensor(0.0010),"tensor(0.2403, device='mps:0')"
1580,4139.939378023148,21823.020729836346,2.3954885005950928,2.234708309173584,9.343755722045898,tensor(0.0009),"tensor(0.2479, device='mps:0')"
1600,4169.0902400016785,22481.667968606263,2.2692604064941406,2.738321542739868,15.461012840270996,tensor(0.0008),"tensor(0.2403, device='mps:0')"
1620,4199.236195087433,21739.566656147952,2.158719539642334,2.1715922355651855,8.77224063873291,tensor(0.0007),"tensor(0.2599, device='mps:0')"
1640,4229.746924161911,21479.6571527424,2.1123664379119873,2.5517868995666504,12.830009460449219,tensor(0.0007),"tensor(0.2443, device='mps:0')"
1660,4260.457529067993,21339.859700067573,2.3341455459594727,2.2723634243011475,9.70230484008789,tensor(0.0006),"tensor(0.2301, device='mps:0')"
1680,4290.194901943207,22038.261508509,2.435978412628174,2.423753499984741,11.2881498336792,tensor(0.0005),"tensor(0.2534, device='mps:0')"
1700,4319.807102918625,22131.418078110186,2.207254648208618,1.9948152303695679,7.350844860076904,tensor(0.0004),"tensor(0.2333, device='mps:0')"
1720,4349.463509082794,22098.42947159936,2.6555123329162598,2.1119115352630615,8.264022827148438,tensor(0.0004),"tensor(0.2486, device='mps:0')"
1740,4379.072179079056,22134.05735829222,1.9889576435089111,2.353379249572754,10.521062850952148,tensor(0.0003),"tensor(0.2560, device='mps:0')"
1760,4408.887672185898,21980.518573063895,2.3395466804504395,2.5066657066345215,12.263970375061035,tensor(0.0003),"tensor(0.2514, device='mps:0')"
1780,4438.215157985687,22346.27286068639,2.1214675903320312,2.456305980682373,11.661653518676758,tensor(0.0002),"tensor(0.2502, device='mps:0')"
1800,4468.509765863419,21632.89264693655,2.3327953815460205,2.141568183898926,8.512776374816895,tensor(0.0002),"tensor(0.2321, device='mps:0')"
1820,4498.4978749752045,21853.995447229823,2.080841302871704,1.9796218872070312,7.240005016326904,tensor(0.0002),"tensor(0.2190, device='mps:0')"
1840,4528.498974084854,21844.53301543235,2.0680408477783203,2.4447312355041504,11.527450561523438,tensor(0.0001),"tensor(0.2271, device='mps:0')"
1860,4558.155101060867,22098.63751022094,2.42785382270813,2.289630889892578,9.871293067932129,tensor(0.0001),"tensor(0.2289, device='mps:0')"
1880,4588.482254981995,21609.67698137495,2.590996026992798,2.5196001529693604,12.423627853393555,tensor(0.0001),"tensor(0.2369, device='mps:0')"
1900,4618.467064142227,21856.40056929805,2.8596882820129395,2.0878677368164062,8.067694664001465,0.0001,"tensor(0.2316, device='mps:0')"
1920,4648.409409046173,21887.397333187288,2.1771347522735596,2.007624626159668,7.445610046386719,0.0001,"tensor(0.2201, device='mps:0')"
1940,4677.892359018326,22228.44052643992,2.2295875549316406,2.0555357933044434,7.81102180480957,0.0001,"tensor(0.2466, device='mps:0')"
1960,4707.3440997600555,22251.995416740516,2.3196487426757812,2.246405839920044,9.453696250915527,0.0001,"tensor(0.2214, device='mps:0')"
1980,4737.467721939087,21755.68383194591,2.1935219764709473,2.0941708087921143,8.118705749511719,0.0001,"tensor(0.2271, device='mps:0')"
1999,4765.602232217789,22129.121631497204,2.352942705154419,2.7690999507904053,15.944276809692383,0.0001,"tensor(0.2417, device='mps:0')"
