Step,Learning Rate,Train Loss,Validation Loss,Perplexity,Time Elapsed
0,1e-07,126.80950164794922,126.85832977294922,inf,5.41859769821167
40,tensor(0.0100),6.2675042152404785,6.307971000671387,548.9300537109375,229.28600978851318
80,tensor(0.0093),3.6323020458221436,3.6924285888671875,40.14221954345703,389.71233892440796
120,tensor(0.0075),3.2054030895233154,3.2494287490844727,25.775611877441406,535.7479729652405
160,tensor(0.0050),2.960684299468994,2.9442708492279053,18.99680519104004,675.0554616451263
200,tensor(0.0025),2.8664050102233887,2.8496367931365967,17.281503677368164,804.1051843166351
240,tensor(0.0007),2.8065028190612793,2.6773295402526855,14.546196937561035,932.3073043823242
280,tensor(0.0100),3.3778562545776367,3.3154375553131104,27.534439086914062,1059.7917335033417
320,tensor(0.0098),2.642146348953247,2.612039804458618,13.626818656921387,1189.0520412921906
360,tensor(0.0093),2.6089532375335693,2.559380531311035,12.927806854248047,1314.0636508464813
400,tensor(0.0085),2.4442286491394043,2.533578634262085,12.5985107421875,1451.0062506198883
440,tensor(0.0074),2.432900905609131,2.4566783905029297,11.665997505187988,1583.231692790985
480,tensor(0.0062),2.3219916820526123,2.407633066177368,11.10763931274414,1714.629429101944
520,tensor(0.0049),2.3668811321258545,2.287783145904541,9.853070259094238,1854.3626112937927
560,tensor(0.0036),2.3392460346221924,2.2619993686676025,9.60226821899414,1982.4486980438232
600,tensor(0.0024),2.2452478408813477,2.4104692935943604,11.139187812805176,2108.8713688850403
640,tensor(0.0014),2.335531234741211,2.2704641819000244,9.683895111083984,2240.9214191436768
680,tensor(0.0007),2.26550030708313,2.1815171241760254,8.859737396240234,2371.5036618709564
720,tensor(0.0002),2.185537099838257,2.2336957454681396,9.33430004119873,2591.182870864868
760,tensor(0.0100),2.4408140182495117,2.4846420288085938,11.996825218200684,2789.1495449543
800,tensor(0.0099),2.2393221855163574,2.2875165939331055,9.850444793701172,2962.991957426071
840,tensor(0.0098),2.1988184452056885,2.2250967025756836,9.254377365112305,3100.463475704193
880,tensor(0.0096),2.17242431640625,2.077815294265747,7.987000465393066,3237.160983800888
920,tensor(0.0093),2.109280824661255,2.1424238681793213,8.520064353942871,3372.6668639183044
960,tensor(0.0089),2.0694355964660645,2.1138932704925537,8.280416488647461,3505.769524335861
1000,tensor(0.0084),1.9350175857543945,1.9878010749816895,7.299465179443359,3638.18047952652
1040,tensor(0.0079),1.9825913906097412,1.966728687286377,7.147257328033447,3767.885149002075
1080,tensor(0.0074),1.93571937084198,1.9345909357070923,6.921212196350098,3898.1783752441406
1120,tensor(0.0068),1.9307156801223755,1.891099214553833,6.626648902893066,4026.0565097332
1160,tensor(0.0061),1.9303979873657227,1.8672486543655396,6.4704694747924805,4152.184331178665
1200,tensor(0.0055),1.8012338876724243,1.7690373659133911,5.865204811096191,4278.308320760727
1240,tensor(0.0048),1.7242554426193237,1.8396767377853394,6.294503211975098,4401.170837640762
1280,tensor(0.0042),1.699077844619751,1.7544012069702148,5.7799859046936035,4525.4745988845825
1320,tensor(0.0035),1.8183343410491943,1.7274551391601562,5.626317501068115,4647.301039934158
1360,tensor(0.0029),1.6517491340637207,1.7932099103927612,6.008708953857422,4769.587018966675
1400,tensor(0.0024),1.871922254562378,1.5957140922546387,4.931849479675293,4892.060162782669
1440,tensor(0.0018),1.626112937927246,1.6066423654556274,4.986042022705078,5021.11873626709
1480,tensor(0.0014),1.6584219932556152,1.6446774005889893,5.1793389320373535,5150.794451475143
1520,tensor(0.0010),1.6163880825042725,1.5840932130813599,4.874868869781494,5281.226771831512
1560,tensor(0.0006),1.600024700164795,1.7176483869552612,5.5714111328125,5408.565016031265
1600,tensor(0.0004),1.7390899658203125,1.6933526992797852,5.437681198120117,5533.7762360572815
1640,tensor(0.0002),1.6712597608566284,1.7104154825210571,5.531259059906006,5658.0112891197205
1680,tensor(0.0001),1.6332606077194214,1.6545032262802124,5.230481147766113,5784.374665021896
1720,tensor(0.0100),2.105271577835083,2.1807217597961426,8.852693557739258,5926.321211099625
1760,tensor(0.0100),1.8215696811676025,1.7574410438537598,5.797582626342773,6071.4323990345
1800,tensor(0.0099),1.7953639030456543,1.687683343887329,5.40693998336792,6213.048648118973
1840,tensor(0.0099),1.677565097808838,1.770426630973816,5.873358726501465,6353.807345151901
1880,tensor(0.0098),1.6876415014266968,1.6553875207901,5.235108375549316,6488.771248340607
1920,tensor(0.0097),1.6889441013336182,1.6243832111358643,5.075287818908691,6619.188582897186
1960,tensor(0.0096),1.5908596515655518,1.705929160118103,5.506499767303467,6746.068590641022
2000,tensor(0.0094),1.690694808959961,1.6115593910217285,5.010618686676025,6871.787137031555
2040,tensor(0.0092),1.6120532751083374,1.6150339841842651,5.028059005737305,6994.0693283081055
2080,tensor(0.0091),1.4999393224716187,1.5819002389907837,4.864190101623535,7116.671332836151
2120,tensor(0.0089),1.5192970037460327,1.5321294069290161,4.628021240234375,7238.627309560776
2160,tensor(0.0086),1.4941308498382568,1.4792283773422241,4.389557361602783,7359.3386878967285
2200,tensor(0.0084),1.4657659530639648,1.4182060956954956,4.129705429077148,7480.811145544052
2240,tensor(0.0082),1.4373135566711426,1.4702695608139038,4.350407600402832,7601.968241691589
2280,tensor(0.0079),1.4885735511779785,1.4425429105758667,4.231442451477051,7723.759997367859
2320,tensor(0.0076),1.471261978149414,1.4205260276794434,4.1392974853515625,7844.577485561371
2360,tensor(0.0073),1.4256954193115234,1.4733331203460693,4.363755702972412,7966.556061029434
2400,tensor(0.0070),1.3407325744628906,1.4013341665267944,4.060614109039307,8087.820808172226
2440,tensor(0.0067),1.4344316720962524,1.4582651853561401,4.298496246337891,8208.778873443604
2480,tensor(0.0064),1.3989535570144653,1.4416217803955078,4.227546215057373,8331.698862552643
2520,tensor(0.0061),1.3876632452011108,1.4524257183074951,4.273468017578125,8453.185934305191
2560,tensor(0.0058),1.3276485204696655,1.4258369207382202,4.161339282989502,8573.371151208878
2600,tensor(0.0055),1.3888916969299316,1.2977077960968018,3.660895586013794,8693.85032582283
2640,tensor(0.0051),1.3487389087677002,1.3723896741867065,3.944766044616699,8815.038570404053
2680,tensor(0.0048),1.2945317029953003,1.286311388015747,3.6194112300872803,8935.18363904953
2720,tensor(0.0045),1.3178499937057495,1.34420645236969,3.835141897201538,9057.439043283463
2760,tensor(0.0042),1.389190673828125,1.2967115640640259,3.657250165939331,9179.14948797226
2800,tensor(0.0038),1.2151360511779785,1.318461537361145,3.737666606903076,9299.213396310806
2840,tensor(0.0035),1.266013264656067,1.3595796823501587,3.8945560455322266,9419.049284219742
2880,tensor(0.0032),1.209429383277893,1.2764825820922852,3.5840110778808594,9539.594752311707
2920,tensor(0.0029),1.2392692565917969,1.2447389364242554,3.4720282554626465,9660.958016395569
2960,tensor(0.0026),1.3622398376464844,1.2398827075958252,3.4552080631256104,9781.863766670227
3000,tensor(0.0023),1.261493444442749,1.362160086631775,3.904618501663208,9902.192101478577
3040,tensor(0.0021),1.3618618249893188,1.262197732925415,3.5331778526306152,10047.800150871277
3080,tensor(0.0018),1.1866003274917603,1.2397016286849976,3.454582452774048,10186.183016300201
3120,tensor(0.0016),1.2772237062454224,1.2286213636398315,3.416516065597534,10310.722797870636
3160,tensor(0.0014),1.2597352266311646,1.2796874046325684,3.595515727996826,10434.189941883087
3200,tensor(0.0011),1.26213538646698,1.2816776037216187,3.6026785373687744,10556.079097270966
3240,tensor(0.0010),1.2204111814498901,1.244553565979004,3.4713847637176514,10678.159607887268
3280,tensor(0.0008),1.1652201414108276,1.1875122785568237,3.278913974761963,10799.573082208633
3320,tensor(0.0006),1.218226671218872,1.2646209001541138,3.5417497158050537,10920.83284664154
3360,tensor(0.0005),1.1742310523986816,1.2064170837402344,3.3414909839630127,11042.671930551529
3400,tensor(0.0004),1.154873251914978,1.3596292734146118,3.894749164581299,11163.815613269806
3440,tensor(0.0003),1.1702624559402466,1.2543740272521973,3.505643367767334,11285.153747081757
3480,tensor(0.0002),1.268505334854126,1.3106616735458374,3.7086267471313477,11406.606169939041
3520,tensor(0.0001),1.201209306716919,1.247969388961792,3.483262538909912,11527.90732550621
3560,tensor(0.0001),1.236633062362671,1.13807213306427,3.12074613571167,11648.596432209015
3600,0.0001,1.1803672313690186,1.1577681303024292,3.182821750640869,11768.835274457932
3640,0.0001,1.220898151397705,1.2446213960647583,3.4716200828552246,11889.570482730865
3680,0.0001,1.2064810991287231,1.1800743341445923,3.2546160221099854,12010.454404830933
3720,0.0001,1.2562323808670044,1.170960545539856,3.2250890731811523,12130.65884232521
3760,0.0001,1.154787540435791,1.2028027772903442,3.3294355869293213,12294.001634836197
3800,0.0001,1.2372044324874878,1.1391242742538452,3.1240313053131104,12420.969106674194
3840,0.0001,1.2021774053573608,1.2054108381271362,3.338130235671997,12549.253691196442
3880,0.0001,1.2503267526626587,1.103030800819397,3.013284921646118,12676.425675868988
3920,0.0001,1.159335732460022,1.2413465976715088,3.4602699279785156,12801.948402166367
3960,0.0001,1.28653085231781,1.05054771900177,2.8592166900634766,12925.646234989166
3999,0.0001,1.2044548988342285,1.2103381156921387,3.354618787765503,13069.134710550308
