Step,Learning Rate,Train Loss,Validation Loss,Perplexity,Time Elapsed
0,1e-07,189.51377868652344,189.91415405273438,inf,3.773719310760498
50,tensor(0.0100),5.357654571533203,5.606020927429199,272.0595397949219,292.3213505744934
100,tensor(0.0093),3.780653715133667,3.772611618041992,43.49350357055664,556.7200977802277
150,tensor(0.0075),3.2398478984832764,3.2824063301086426,26.639799118041992,839.1099970340729
200,tensor(0.0050),3.0063304901123047,2.9665119647979736,19.424049377441406,1130.7207536697388
250,tensor(0.0025),2.843381643295288,2.8936307430267334,18.058757781982422,1428.211671590805
300,tensor(0.0007),2.756347179412842,2.728965997695923,15.317041397094727,1718.8203475475311
350,tensor(0.0100),6.333376407623291,6.370839595794678,584.5484008789062,2001.5246214866638
400,tensor(0.0098),3.2685060501098633,3.219125747680664,25.006248474121094,2231.420962333679
450,tensor(0.0093),2.75651216506958,2.863987445831299,17.531291961669922,2459.332803964615
500,tensor(0.0085),2.6617963314056396,2.730177879333496,15.335614204406738,2690.554116010666
550,tensor(0.0074),2.5941712856292725,2.599123954772949,13.451948165893555,2921.0737726688385
600,tensor(0.0062),2.5732975006103516,2.5779621601104736,13.170271873474121,3152.258770942688
650,tensor(0.0049),2.636702537536621,2.569812297821045,13.063372611999512,3380.6855075359344
700,tensor(0.0036),2.510941982269287,2.584054946899414,13.250760078430176,3610.319321155548
750,tensor(0.0024),2.4297099113464355,2.393110990524292,10.947498321533203,3840.6897332668304
800,tensor(0.0014),2.463252305984497,2.5167388916015625,12.388131141662598,4072.275304079056
850,tensor(0.0007),2.5060911178588867,2.4887406826019287,12.046096801757812,4305.184002876282
900,tensor(0.0002),2.5087108612060547,2.479905366897583,11.940134048461914,4536.4973957538605
950,tensor(0.0100),2.9365246295928955,2.9879276752471924,19.844514846801758,4776.030510187149
1000,tensor(0.0099),2.596275806427002,2.490879774093628,12.071891784667969,5016.587751865387
1050,tensor(0.0098),2.47963809967041,2.472635507583618,11.853646278381348,5267.196141958237
1100,tensor(0.0096),2.5352494716644287,2.496159076690674,12.135791778564453,5530.031069993973
1150,tensor(0.0093),2.420578956604004,2.4325919151306152,11.388361930847168,5807.51610994339
1200,tensor(0.0089),2.37925386428833,2.4358062744140625,11.425026893615723,6099.627073287964
1250,tensor(0.0084),2.294360399246216,2.363853931427002,10.631847381591797,6411.306594610214
1300,tensor(0.0079),2.286773920059204,2.391446828842163,10.929295539855957,6701.064059257507
1350,tensor(0.0074),2.229736089706421,2.2179250717163086,9.18824577331543,6990.6838347911835
1400,tensor(0.0068),2.285492181777954,2.2822537422180176,9.798739433288574,7251.592427492142
1450,tensor(0.0061),2.2415668964385986,2.2348644733428955,9.34521484375,7493.477854728699
1500,tensor(0.0055),2.1274116039276123,2.2997703552246094,9.971892356872559,7720.627955198288
1550,tensor(0.0048),2.034973621368408,2.177274227142334,8.822226524353027,7930.34978556633
1600,tensor(0.0042),2.078845500946045,2.0748918056488037,7.963684558868408,8129.92000412941
1650,tensor(0.0035),2.1322953701019287,2.096912145614624,8.140993118286133,8324.079049110413
1700,tensor(0.0029),1.9624513387680054,2.0067453384399414,7.439066410064697,8513.399988412857
1750,tensor(0.0024),2.0618700981140137,2.100985288619995,8.174220085144043,8701.431112527847
1800,tensor(0.0018),2.014105796813965,1.9774971008300781,7.224637985229492,8887.091183423996
1850,tensor(0.0014),2.002990961074829,2.0002083778381348,7.39059591293335,9070.086746692657
1900,tensor(0.0010),1.973318338394165,1.974306583404541,7.201624393463135,9251.178745985031
1950,tensor(0.0006),1.8374658823013306,2.042663335800171,7.711119174957275,9432.451724290848
2000,tensor(0.0004),1.9455158710479736,1.880462408065796,6.556535720825195,9610.107136011124
2050,tensor(0.0002),1.879624366760254,1.917785406112671,6.8058695793151855,9787.270981311798
2100,tensor(0.0001),1.9682525396347046,1.993483304977417,7.341060638427734,9965.47649359703
2150,tensor(0.0100),2.1149485111236572,2.224853992462158,9.252131462097168,10147.79964184761
2200,tensor(0.0100),2.0559191703796387,2.009183406829834,7.457225322723389,10334.621544361115
2250,tensor(0.0099),1.9871405363082886,2.053581714630127,7.795773506164551,10523.472988128662
2300,tensor(0.0099),2.008275032043457,1.965072751045227,7.13543176651001,10708.953969717026
2350,tensor(0.0098),1.8816633224487305,1.8434381484985352,6.31822395324707,10895.78457570076
2400,tensor(0.0097),1.9312371015548706,1.9000561237335205,6.686269760131836,11082.254422903061
2450,tensor(0.0096),1.7619465589523315,1.8152108192443848,6.14237117767334,11264.901335954666
2500,tensor(0.0094),1.8670456409454346,1.7297608852386475,5.639305114746094,11453.649641513824
2550,tensor(0.0092),1.6966904401779175,1.6393787860870361,5.151968002319336,11628.104969263077
2600,tensor(0.0091),1.6695150136947632,1.751598834991455,5.763810634613037,11796.602613925934
2650,tensor(0.0089),1.564801812171936,1.6118152141571045,5.011900424957275,11955.428681135178
2700,tensor(0.0086),1.570491075515747,1.6668001413345337,5.295197010040283,12108.49932551384
2750,tensor(0.0084),1.5080121755599976,1.622413992881775,5.065303325653076,12258.055016994476
2800,tensor(0.0082),1.4747370481491089,1.5861705541610718,4.885006427764893,12406.436685085297
2850,tensor(0.0079),1.5760400295257568,1.494813084602356,4.458503246307373,12554.089468240738
2900,tensor(0.0076),1.4918991327285767,1.4696794748306274,4.347841262817383,12699.437131166458
2950,tensor(0.0073),1.504623532295227,1.535959005355835,4.645778656005859,12845.460078239441
3000,tensor(0.0070),1.4874697923660278,1.519287347793579,4.568967819213867,12991.565322637558
3050,tensor(0.0067),1.4501709938049316,1.4792002439498901,4.389433860778809,13138.843641757965
3100,tensor(0.0064),1.527384877204895,1.5035432577133179,4.4975972175598145,13285.190701961517
3150,tensor(0.0061),1.4486052989959717,1.4311400651931763,4.183465957641602,13431.629713058472
3200,tensor(0.0058),1.4747518301010132,1.4152514934539795,4.1175217628479,13578.68671965599
3250,tensor(0.0055),1.4062702655792236,1.4536539316177368,4.278720378875732,13724.797850608826
3300,tensor(0.0051),1.3572081327438354,1.3864848613739014,4.000761985778809,13871.898807048798
3350,tensor(0.0048),1.4367601871490479,1.3796716928482056,3.9735968112945557,14016.877544641495
3400,tensor(0.0045),1.3773123025894165,1.3573130369186401,3.8857383728027344,14164.747224092484
3450,tensor(0.0042),1.3806722164154053,1.387109398841858,4.003261566162109,14336.31728720665
3500,tensor(0.0038),1.2638165950775146,1.3469979763031006,3.845862865447998,14485.858861207962
3550,tensor(0.0035),1.262548804283142,1.4221521615982056,4.146033763885498,14634.174025774002
3600,tensor(0.0032),1.3805105686187744,1.372864842414856,3.946640968322754,14783.23861527443
3650,tensor(0.0029),1.3074615001678467,1.3809014558792114,3.9784865379333496,14939.152832746506
3700,tensor(0.0026),1.4277002811431885,1.3301059007644653,3.7814438343048096,15088.381590127945
3750,tensor(0.0023),1.2972570657730103,1.304461121559143,3.685702323913574,15236.992855787277
3800,tensor(0.0021),1.30465829372406,1.2369953393936157,3.4452462196350098,15384.358325481415
3850,tensor(0.0018),1.3135011196136475,1.3262898921966553,3.7670412063598633,15532.384201526642
3900,tensor(0.0016),1.240173578262329,1.3687635660171509,3.930487871170044,15680.523028373718
3950,tensor(0.0014),1.3127787113189697,1.2777467966079712,3.5885448455810547,15826.629669904709
4000,tensor(0.0011),1.2415761947631836,1.2575719356536865,3.516871929168701,15973.817263364792
4050,tensor(0.0010),1.2729793787002563,1.2628666162490845,3.5355420112609863,16120.029282093048
4100,tensor(0.0008),1.2083157300949097,1.2669274806976318,3.549928665161133,16266.208080768585
4150,tensor(0.0006),1.1838151216506958,1.2220183610916138,3.394031286239624,16412.51761174202
4200,tensor(0.0005),1.2313014268875122,1.2196893692016602,3.3861358165740967,16558.794447898865
4250,tensor(0.0004),1.1524736881256104,1.336760401725769,3.8066914081573486,16704.542843818665
4300,tensor(0.0003),1.22300124168396,1.220383644104004,3.3884873390197754,16850.235130548477
4350,tensor(0.0002),1.198635458946228,1.265695571899414,3.545557975769043,16995.730417966843
4400,tensor(0.0001),1.3019013404846191,1.186159372329712,3.2744810581207275,17142.07325363159
4450,tensor(0.0001),1.1806585788726807,1.2660843133926392,3.5469367504119873,17291.881887197495
4500,0.0001,1.2882379293441772,1.2293765544891357,3.4190971851348877,17438.967264652252
4550,0.0001,1.1752787828445435,1.2682418823242188,3.5545976161956787,17608.3491461277
4600,0.0001,1.215562105178833,1.2259753942489624,3.4074881076812744,17756.259516239166
4650,0.0001,1.2185543775558472,1.216618299484253,3.3757526874542236,17902.81493782997
4700,0.0001,1.2222740650177002,1.2429701089859009,3.4658923149108887,18049.456866264343
4750,0.0001,1.1679339408874512,1.3298711776733398,3.7805562019348145,18194.912390708923
4800,0.0001,1.1230037212371826,1.2981297969818115,3.662440776824951,18340.172742843628
4850,0.0001,1.288573980331421,1.2297358512878418,3.420325994491577,18497.39068007469
4900,0.0001,1.2358534336090088,1.2641397714614868,3.540046215057373,18775.24783706665
4950,0.0001,1.2319591045379639,1.210334062576294,3.354605197906494,18995.527287483215
4999,0.0001,1.2082536220550537,1.1932300329208374,3.297715663909912,19147.143090724945
